This is spot on.... https://t.co/amzvgPaRIR,16,22,22,,
This 👏 is 👏 an 👏 important 👏 tweet 👏 as 👏 you 👏 can 👏 tell 👏 from 👏 these 👏 emojis 👏,16,22,22,,
https://t.co/RLtJUMuQyY,16,22,22,,
@TheBlack_n_Red And the middle one. Sammy was pretty immense. We will miss him,16,22,22,,
Edinburgh is a boring place when you've got no friends/money,16,22,21,,
So could go out tnight 😭😭,16,22,21,,
@SteelerFayy @dannywilliamsx Canny stand in the street all night,16,22,21,,
"Last night in the Burgh 👭💕 @ Edinburgh, United Kingdom https://t.co/enWPtJhADz",16,22,20,-3.1603,55.9494
"@EllemurrayXX happy birthday beuat!! Hope you having the best day, missin ya💃🏽xx",16,22,20,,
So drunk but shoutout to the babe in angels share playing bright dyes and frabbits,16,22,20,,
@Florenceofarabi @2020Comms My daily Tourette’s attack is just about to kick in. So before it does I’m going to bed!,16,22,20,,
"One Meal A Day |  Day 6 - Watch it here 👉 https://t.co/b9eaB1OilJ 👀
. @ Edinburgh, United… https://t.co/t10I6Y2QTC",16,22,20,-3.1603,55.9494
@SteelerFayy @dannywilliamsx I’m no stayin in a hotel. That’s for holidays. Playoffs is for a crack den,16,22,19,,
@JohnRalfe1 @HigherEdActuary The data you can get. What a time to be alive. https://t.co/aangpoq048,16,22,19,,
@TheLastLeg #OxfamYes,16,22,18,,
"@thebigpostie At one point I thought would be, if I hadn't met my girlfriend I'd probably still be there....",16,22,18,,
@politicshome Good!,16,22,18,,
"Europa League Highlights: Celtic 1-0 Zenit https://t.co/H90cPveopp via @YouTube 

A night never to be forgotten @frieldog",16,22,17,,
And speak of the devil ... @Beathhigh https://t.co/LaxJv8UZid,16,22,17,,
2001 - 1 person attempts to blow up a plane with a shoe bomb. Since then all air travellers had to take their shoes… https://t.co/I0kLNubzx6,16,22,17,,
Watching the news what kind of people are running oxfam . I wouldn’t let them run a bath .,16,22,16,,
@lydia__woods I fckin have,16,22,16,,
Fucking yes!!!! Call out 2!!! @FRONZ1LLA you absolute savage!!! No one is safe!!!! #Callout2 #nobodyissafe #motherfuckers,16,22,15,,
Pretending the whisky shots aren’t killing me 💀 @ Usquabae https://t.co/18K6ixHjWN,16,22,15,-3.20851202,55.9505196
"Love this. Esp Jim Callaghan as Mrs Merton, Major as Deirdre Barlow and Ted Heath looking quite like Princess Marga… https://t.co/Fol9oaTX1S",16,22,15,,
Tryna swap it out.,16,22,15,,
"“As a liberal gay Graphic Designer, what kind of things interest you?”

- Nazi Propaganda
- MK Ultra 
- Stalinism &amp;… https://t.co/WgLRXg2Lti",16,22,15,,
Drinking a Siciliana by @Baffo_Moretti @ Scotralia — https://t.co/S3kUmVKlry,16,22,15,-3.19982,55.9557
@BettyBowers I think he might have been an even worse POTUS than Trump....,16,22,15,,
Happy birthday lauren xx @laurenoniell,16,22,14,,
@puertoricobuzz “In the Balearics...the cost of energy production is subsidised and included in the electricity bil… https://t.co/Kp77a5xSon,16,22,14,,
Our album Telegraphing is being streamed in full on @RadioSaltire right now 🤘🎶🎸 https://t.co/TPb4Qp5LMW,16,22,14,,
@petewood8one @LBC It is not up to the government to close any voluntary body down (terrorist supporters excepted) Thank goodness,16,22,13,,
@DeanoBeano999 @gwfitzpatrick Ye like chocolate m8? https://t.co/9qzFYmIcRH,16,22,13,,
#thoughtsandprayers https://t.co/L1nm0sTiQU,16,22,13,,
@catweasal1 @StJohnsPG @wimthetim @minniemilto @marypoppins2008 @EISUnion @susanquinn1 @nbissell @InverclydeEIS… https://t.co/CJi7edzSBT,16,22,12,,
@Johntum64 @RetroCeltic @Pmacgiollabhain @ScottishFA Not maybe. Definately.,16,22,12,,
@bakerjimbo @RetroCeltic @Pmacgiollabhain @ScottishFA That's true. All the media was reporting it but not a word from the SFA.,16,22,12,,
@kimspendalot69 @thelondonboyz @undiezguy @MarkTaylorMaso2 @Richhooper2 @RICKMEN25579980 @jdstone @w31359843 Nae,16,22,11,,
@RoddyScott1 @thebigpostie Motherwell had a celtic pub on the High Street not too long ago. John will fit right in. 🤣,16,22,11,,
@dannywilliamsx @SteelerFayy Get the cat away from the fuckin oven,16,22,9,,
I’m addicted to Drumstick Squashies to the point I’m not even sure if it’s enjoyable anymore #sendhelp,16,22,9,,
love for this laddie. Legend. https://t.co/RnITJjPEzQ,16,22,9,,
@realDonaldTrump please do something. You can’t shoot and kill if you can’t get a gun. Simple and straightforward.… https://t.co/KkBhD24zcA,16,22,9,,
@dannywilliamsx @SteelerFayy Fuckin calm doon Mr So,16,22,8,,
your worst time was probably your best time,16,22,8,,
@67Grohl @thehibeesfamily Crack on,16,22,8,,
@darrochy Dinney. Pointless,16,22,7,,
@thebigpostie I thought you'd be a sedo lifer!!,16,22,7,,
@kimspendalot69 @thelondonboyz @undiezguy @MarkTaylorMaso2 @Richhooper2 @RICKMEN25579980 @jdstone @w31359843 Thanks Kim xxxxxxx,16,22,7,,
"@thebigpostie @FamousFive1875 Glad to hear that mate !
Take it you'll now follow your local team "" Motherwell "" 🤣😉😆",16,22,7,,
#Donttakemehome,16,22,7,,
@BraidenGB @Dungarbhan @camusson Would be good if they went harder on ALL politicians. There's a lot of low hanging fruit out there.,16,22,7,,
@TheSPFLRadar  https://t.co/pk6VBvE0xM,16,22,6,,
@darrochy It’s nuts. I’ve seen some of the apparent reasoning behind grassing... and it’s nonsense,16,22,6,,
@realDonaldTrump this is happening on your watch. Beware the youngsters they are going to tear 2nd amendment apart. https://t.co/XodVvpsscd,16,22,6,,
@SambaCC Always welcome :),16,22,6,,
@wearetrouva @aformermagpie One for you?,16,22,5,,
"Seeing lots of tweets, videos etc recently about people losing their battle with cystic fibrosis and it breaks my h… https://t.co/cEjsJIJsTt",16,22,5,,
"Tomorrow’s match:
🆚 @StenhousemuirFC 
🏆 @Ladbrokes League 2
📍 Ochilview 
🕒 3:00 pm KO
💡 @cmcprop @Bakerfield_FM… https://t.co/XxwgVLoGbr",16,22,5,,
"@SteelerFayy @dannywilliamsx I canny come, everythin is now sold oot",16,22,5,,
"@eedelddidyeh I did slightly feel for them, but COME ON, check your tickets people!",16,22,4,,
Fab! #TOTP2 #BoogieFever 🕺 https://t.co/ZP6ZZaZ0tv,16,22,4,,
"Can anyone explain why 40% of the electorate could still vote Conservative. Corrupt, incompetent with no social con… https://t.co/g9hQEre2bw",16,22,3,,
