"This guy in Embra today stopped me in the street, pointed to a window with a man sat in it: “That’s my ex boyfriend… https://t.co/SjxHtm6mU0",14,23,36,,
@Usual_5uspect Usually the case the reason is just not known at the time,14,23,36,,
America you need a miracle,14,23,35,,
"Fuck yeahhhh, schnauzers are the superior dog breed 😏 https://t.co/lauGw1gvmA",14,23,35,,
Literally craving a large box of McNuggets to myself right now 😭 Anyone wanna take me to McDonald’s?,14,23,34,,
@damnitsriley @britneyspears You're a total cutie!,14,23,34,,
@Elliee_Tx Until we both get one we can be each other’s valentines x I’ll take u on a late date on sat xx,14,23,33,,
@R_McCormack Relief and drams all round,14,23,33,,
Lovely B-day Dinner🎂🎉❗️thx Sarah 😘 @ Time 4 Thai https://t.co/03fNxb11HZ,14,23,33,-3.20370343,55.95303583
He’s right -nobody should ever feel unsafe in an American school.  Prayers &amp; condolences haven’t worked before. Why… https://t.co/u6JjV3LplS,14,23,33,,
@yasamingibb1999 😭😭 I’m not jealous? I love lying in bed myself while our pals are with their bfs xxxx,14,23,33,,
"Harboured pedophiles and other abusers for decades, protecting them even when the truth was laid bare. https://t.co/Q2aWEGPZL5",14,23,31,,
@cjfaraway Xx,14,23,31,,
@R_McCormack Twenty years and Still Not Local. #googles,14,23,31,,
Wish I was rich,14,23,30,,
I fucking hate Valentine’s Day SEE YA,14,23,30,,
i have just applied for another band 5 post and i am dying,14,23,30,,
That last RT was for fat furry catpusses everywhere,14,23,30,,
Christian Grey is 😍,14,23,30,,
"""You need to be emotionally ready for a boyfriend"" well thats me screwed",14,23,28,,
@megaanc_x Will be Friday soon mrs❤️,14,23,28,,
"Thanks @British_Airways ! Sitting in 14F &amp; I was in the lucky seat for a rose, some chocolates, first class securit… https://t.co/4oeb6AKV7G",14,23,27,,
@mmiIkovich_ :-) https://t.co/Vd7pRRGdZB,14,23,27,,
@Whiffenpuff Good luck lovely...xx,14,23,27,,
"@lokiscottishrap If you went private you could get an appointment tomorrow. Still, a principle isn't a principle ti… https://t.co/Hp4DpJko9q",14,23,26,,
"Might be time for another (yes, ANOTHER 🙈🙈) rewatch of Yuri on Ice 😍😍
I just can't help it though, no other show ma… https://t.co/vqEJhptLY3",14,23,25,,
"It is not being immediately understood that matters, but the g e n u i n e and sustained d e s i r e to try to unde… https://t.co/0Zpbn3bzSC",14,23,25,,
@R_McCormack I'd it wrong of me to be unsure of even what that is? #runsfortheborder,14,23,25,,
@K_wilkinsonn Aww katie very sweet of you. thank you so much it’s been amazing❤️,14,23,25,,
@jordonp96 Thank you brother. Yeah Defo xx,14,23,24,,
@rebeccastarkk It’s been amazing thank you xx,14,23,24,,
@Usual_5uspect It brings up the theological debate of is everything predestined to get to where it's meant to be ha… https://t.co/PgaPxcz0In,14,23,24,,
"Riddim maker, bass player and producer specialized in digital Reggae. Manudigital has been… https://t.co/bcnrtcyunF",14,23,24,-3.1931167,55.9485939
Hope everyone have a great valentine day. Love you all 💘♥️💖🌹#happy #love #grateful #caring #kind #thisisme https://t.co/j27QckKW4q,14,23,24,,
I cannot wait to go to the gym tomorrow,14,23,23,,
Yassss the comedy continues https://t.co/w0UCc6uPiu,14,23,23,,
just had the most amazing meal at @angels_food with my wee angel @swatters91 l 😍❤️ honestly couldn't recommend the… https://t.co/mMne3KoS3p,14,23,23,,
"@Telegraph No, it’s shot, or shit. Poor management, no control, no responsibility. 
All Charities should tell you o… https://t.co/awBirRy5hC",14,23,23,,
@Usual_5uspect Think of Dirk Gently Holistic detective agency things happen as they have to how they get to point is unknown,14,23,22,,
Shannon is basically my mom lol what would i do without her guidance ❤️,14,23,22,,
Shoutout to our work club today... @Flockers13 @ginplusanything @__caitss @sarahkerr1 @roantorrance @clairemcc20 et… https://t.co/FiD7SOKnbX,14,23,21,,
"@CBodel He’s 33 at most, Cee-Bo. #fact",14,23,21,,
Me rn thinking about tomorrow's adventures! Jo + Jo back again https://t.co/5LGPePLu7k,14,23,20,,
Curtains gettin opened in a den at 6 in the morning and tony rodgers vanishes into a cloud eh bats,14,23,20,,
@stuartstorar https://t.co/7LdY18YyZk,14,23,20,,
"Valentine's is truly about  screaming along to she's so lovely as the opening credits of Angus, Thongs and Perfect Snogging",14,23,20,,
Was so sorry to hear this news this morning. Bob was a sub of the highest order and one of the nicest people I've h… https://t.co/B9oM0PXSKo,14,23,19,,
Had a fantastic time at the @jcashroadshow ! Such talented musicians and a wonderful tribute to the man in black!… https://t.co/OLNum6KSjC,14,23,19,,
@BHMCD88 Thanks for all you and Jackie did for this lovely event! Well done 👍,14,23,19,,
"Totally just danced my lil heart out while cooking. 
@CraigDavid your a fucking legend🔥 https://t.co/AJhZkEA6YV",14,23,18,,
@MichelleHarryy3 @KimHarryYoung1 @alisonmoyetnews @AlisonMoyet Where does one make such a purchase?,14,23,18,,
@Ross_Duncan3112 When in Rome !,14,23,18,,
My goal in life is to be even half as bad ass as any of the woman in Black Panther 😍,14,23,17,,
I think you mean Ed Balls https://t.co/Uk0JsQcxQp,14,23,16,,
"@damocrat @patrickhadfield Remind me, who are Labour again? Annnnnnway. Time for bed.",14,23,16,,
It’s always hard to be in opposite sides of the world but so good to always know that I have you… https://t.co/Psaf14PaCN,14,23,16,-3.1603,55.9494
@FilmInquiry Meh.,14,23,15,,
"It says something about blank sheet of ideas and absence of honest, hard work that is Brexit that a tweeting stretc… https://t.co/o9brDcgpVy",14,23,15,,
"Another year, no Valentines. 

Business as usual then...",14,23,14,,
Sat in a boozer in Edinburgh and. Dignity comes on #tune https://t.co/aknxkL9CbG,14,23,14,,
@SportsJOE_UK @rossgunning,14,23,13,,
@slb02 proud of ma gals 👏🏼🌟,14,23,13,,
@StarWars__Newz I spoke with Clancy Brown. Absolute Gentleman😀👍,14,23,13,,
@JoRichardsKent @Michael_Dunn4 @bbcnickrobinson I would love for example an interviewer to take PM to task about no… https://t.co/6eFMVPAeva,14,23,12,,
"Les chenilles procécionnaires, ma hantise https://t.co/bOPYqRUMWN",14,23,12,,
@Pandrea100 I'm too late to the conversation to join in but just want to agree with you wholeheartedly about the 70… https://t.co/x85EYrh1Vk,14,23,12,,
"As I didn’t have a #Valentines, I had a  #smirnoffvodka instead... so much more satisfying... (as you cry lonely tears into it!) 😐😒😩😭!",14,23,12,,
@MartinGeraght1 How in Christ’s name are Muse and Kasabian still getting awards?,14,23,12,,
Imagine living in a nation where people are discussing ARMING TEACHERS WITH GUNS. Absolutely staggering. https://t.co/CF37PJSmm1,14,23,12,,
Fifth thousandth tweet today but.. are you supposed to pronounce the r in croissant or is it pronounced like kwassont?,14,23,11,,
@zedisacorpse @Filmhouse Saw it yesterday. Thought it looked absolutely gorgeous. Very bleak though.,14,23,11,,
The acoustic version of lullaby is actually unreal 💖 https://t.co/iVQydXnaAf,14,23,9,,
Check out my film Anderson. I look podgier in it but enjoy anyway lol @gersimone64 @sarahgoodwinnyc @Karen_acts… https://t.co/927An0pDaF,14,23,9,,
"@kenarmstrong1 Apples are red
Bananas are yellow
Eat some nice fruit
And try to be mellow?",14,23,9,,
@shanemedlin2 @PeterSweden7 @AmydnAmy Imagine living in a nation where you even have to discuss ‘gun free zones’ an… https://t.co/QWeVD2YykS,14,23,9,,
"Seriously Harley, the motivation to work at this late hour is hard enough as it is. https://t.co/DntiAfAP5u",14,23,8,,
I love team #WereBothWet 's set decoration for today's #OnTheSpot 💙😂 @MaxCookie @JessicaVasami https://t.co/5Erb719aXm,14,23,7,,
@FrancoisJBA @kimwilde @Wildericky @BBCRadio2 Brilliant news... hopefully #HereComeTheAliens gets album of the week also. 4 weeks to go 🙏❤️,14,23,7,,
Looking through the list of winners at the NME awards https://t.co/nbnevuDRol,14,23,7,,
@Victoria_c87 @milliebbrown I'm obsessed!!!,14,23,6,,
@Dafabet @CelticFC 💚 @gilfoyle__ 💚 #CelticFC,14,23,6,,
"Happy Valentine’s Day...
#husband #1styr #happy #love @ Mansfield Traquair https://t.co/xs4VwsMyNi",14,23,6,-3.19056283,55.95965357
@Big_McD also remember THAT room service 😂,14,23,6,,
@Big_McD NOOOOOOOO,14,23,6,,
@billylintonnn happy birthday bro hope it was a good one x,14,23,6,,
As someone who has no interest in English Premiership football I am quite happy that the BBC don’t spend one quarte… https://t.co/LSPC4gqSPh,14,23,6,,
"Check out my film Anderson which is free. I look heavy in this. Enjoy😀
@janebadler @IrvineWelsh @RobertIrvine… https://t.co/OKqEcdN28c",14,23,4,,
@elliotrylands Big hugs ❤️,14,23,4,,
"@ScotInDortmund @cliodiaspora Not too sure I could handle the Karneval or Faschingszeit, but I will remain open to that possibility!",14,23,4,,
"Happy Valentine’s Day! Did you have a nice day? Whatever your relationship status, we hope you… https://t.co/PaVAQ5qGDK",14,23,4,-3.19101332,55.94990854
K &amp; W have a sweet tooth for love 💕 https://t.co/LD4k1VpI8o,14,23,3,,
@Xkatieee @davidmckenziee Feel proud of this tbh,14,23,3,,
"App Store, Google Play: Ban apps like Sarahah where my daughter was told to “KILL HERSELF - Sign th... https://t.co/TwFdZ0k1Vh via @UKChange",14,23,3,,
"@prodnose @iainlee THIS!!! Seriously Iain, just ignore them, it’s their problem, not yours. I know it’s hard, but don’t rise to them.",14,23,3,,
"just caught up with the score, what a performance 🔥😎⚽️ #YNWA",14,23,2,,
"Amazing Valentine’s Day today.  Blueberry Pancakes for breakfast,  @Bookbug_SBT in the morning then amazing tapas… https://t.co/LKJ90VY8U8",14,23,2,,
I swearrrrr if Alfie gets up one more time and circles around my bed he’s getting flung out the window,14,23,2,,
@FrazerGoodwin @cliodiaspora If I was banking on sunshine I wouldn’t have stayed in Scotland for that long. I like… https://t.co/YqfhaXO00H,14,23,2,,
@cononeilluk He’s a buffoon,14,23,1,,
Edinburgh has something... unrevealed so far 🤫😱 https://t.co/q9JJivpXly,14,23,1,,
@jamhoot Happy Anniversary to you both ❤️🍾❤️,14,23,0,,
Can @BBCNewsnight report on how much charities spend on #goodgovernance incl #safegaurding? we expect charities to… https://t.co/w4jMtZZMo2,14,23,0,,
"@iainlee I feel my pinned tweet is appropriate right now. 

We truly do live in the age of the permanently offended… https://t.co/Ym1aTW0K2s",14,23,0,,
@NettyRussell Don’t worry he didn’t eat that lol. Xxx,14,23,0,,
Current CO₂ level in Edinburgh: 408 ppm #viewco2,14,23,0,-3.182047,55.939858
@nejafeja I am sure our name‘s at fault 😉,14,22,59,,
@BhavnaLimbachia And to you my lovely xx,14,22,59,,
🔥 https://t.co/J7QANw8Yiy,14,22,58,,
"@iainlee Hold up, they are intending to fine homeless people £100? They are HOMELESS! They don’t have a pot to piss… https://t.co/FdJ9tUaLRy",14,22,58,,
"Spoilt as always, you make me so happy James ❤️ #valentinesday @ Edinburgh, United Kingdom https://t.co/zO5oZXBV91",14,22,58,-3.1603,55.9494
@camerongoymer Thank you!!! It’s actually my second but it’s my first full-colour piece and I’m so pleased with it 💗🎉,14,22,57,,
@mollymokkamole thank u my angel xxxx,14,22,57,,
@mollymokkamole aw no it’s people related ahaha,14,22,57,,
@BBCNews @AllieHBNews Bbc fkng rag of a station,14,22,56,,
@JamesCorless Good we don't want it here; it's #perishingcold,14,22,56,,
"Winter dog walks on Bruntsfield Links, Edinburgh, with Arthur’s Seat beyond... 
A very small… https://t.co/BfLK08yqYc",14,22,55,-3.20417,55.94
@FredBoycott Did not know he had been found guilty,14,22,55,,
@jelenayewdale Genuine curiosity,14,22,54,,
"@jackandwood Not on a Wednesday, bro.",14,22,54,,
@jord4nkerr @RoisinTiketybu @evabenfield can’t wait to see u this bad the night xxxx https://t.co/qkjbnCSov9,14,22,54,,
https://t.co/sm9Et6zWKw,14,22,54,,
"Catching the #RTBroadcast pre show for #OnTheSpot using the new open beta while designing. Love the new web layout,… https://t.co/YBzVUCHdhd",14,22,54,,
if u see this tweet ur my valentine now sorry a don’t make the rules,14,22,53,,
@bbctms We lose at Lords &amp; often at the Oval. would the world fall apart if they missed  out occasionally?,14,22,53,,
But no great surprise after decades of deliberate confusion and conflation of any matter with a whiff of supranatio… https://t.co/ZULTjjwXDI,14,22,53,,
@simon_brooke @NicolaSturgeon Honestly? If it wasn’t for @NicolaSturgeon and her standing up for @The3Million right… https://t.co/xdsZ49qTG1,14,22,53,,
@jelenayewdale He allowed to make one aye ? 😂,14,22,53,,
@karlwilding @charlyfielder In tears 😭,14,22,53,,
"Also, the amount of couples that came to gravity tonight was something else, tell ye what, nothing says I love you… https://t.co/M4UG1mYc1Z",14,22,52,,
I know this is never ever meant to be said but I just can’t keep it in.... some people’s children are so ugly eh? like not cute at all,14,22,52,,
https://t.co/C87Jh4ldqX,14,22,51,,
I think risotto is now one of my fave dishes,14,22,51,,
@lewiisritchie Make one bro?? Nout stopping u &lt;3,14,22,51,,
My true love bought me herself for Valentines day 😘😘💞 https://t.co/drUIX3tISx,14,22,51,,
"You lit a spark, you kept me warm
When I was broken in the storm
Oh beating heart, don't you fade
Do you know the l… https://t.co/I2PvJ6MD3s",14,22,51,,
First one to put a few grand in my account wins x,14,22,50,,
"Listening to @KaramoBrown, a strong beautiful black gay man, telling AJ that he’s a strong beautiful black gay man.… https://t.co/sx3BXW6L3Q",14,22,50,,
@redalphababe @bbcnickrobinson Absolutely right,14,22,50,,
#Highlands #Scotland #Heaven https://t.co/SG7MzcyaSA,14,22,50,,
"@YesWestLothian @simon_brooke Don’t worry, I won’t! I didn’t think it was my place to have a say in the last indepe… https://t.co/3KDAKtvwY8",14,22,49,,
@HollieHunter16 Wish I could rt,14,22,48,,
"@thehibeesfamily ☻ KKK 
Here's you're typical Racist ! https://t.co/BnzJ8cvqM0",14,22,47,,
"#fitfam what is happening today?
Hopefully everyone is having a good week so far.
Here's one to… https://t.co/GosJkAgH1e",14,22,47,-3.1603,55.9494
@HikellyR If you are offering,14,22,47,,
"Genuinely convinced that the men of @QueerEye can take over, educate and save the world. #QueerEye",14,22,46,,
"A reação da Rita hoje foi a coisa mais linda que alguma vez tive, valeu mais do que a pena!! Foi a melhor prenda do dia dos namorados",14,22,45,,
When AJ turned around in that barber chair #QueerEye https://t.co/OuEy68PnTv,14,22,45,,
This Death is EVEN CUTER than the one @neilhimself bequeathed us. https://t.co/6pvr18qXMk,14,22,45,,
E finalmente vou ter tudo o que quero caralhoooooo,14,22,44,,
How cute is my date tonight ❤️@JennyMulhern https://t.co/ilbnbPqKpk,14,22,44,,
Yey o falei c o meu pai hj e ele disse me que esta empresa já está a minha espera para fazer contratos caralhoo! Or… https://t.co/D9ICFqffFF,14,22,44,,
My bestie’s done good! https://t.co/NMkX4buCst,14,22,43,,
@DianaUrban @gmc511 Once every two days from some of the stats being tweeted. JFC it’s just so unthinkable almost a… https://t.co/JFscDR0b9b,14,22,43,,
"She says mortal one you've been chosen 👉🏼🙀
You're beautiful but you're broken 💔😿
So hold on to this moment &amp; fight… https://t.co/79Hx1dveM1",14,22,42,,
"How the fuck did we get here. Honestly, I am baffled https://t.co/6lb3Ztf5I9",14,22,42,,
@jjessicanolan Phone me pal,14,22,42,,
"https://t.co/eBqfQCchZh
He may attract the vote of pet lovers but lose that of landlords and those that are not com… https://t.co/TWtbUPlC6N",14,22,42,,
@Luke_Alan92 Well get Tim sherwood aka big Al involved and it’s game on. Also sounds like an excellent Saturday afternoon in the boozer.,14,22,42,,
Happy Valentine’s Day and 13th month anniversary to my love. I love you so very much and I am so… https://t.co/1VS9nzemYs,14,22,41,-3.1603,55.9494
@mathsjem He’s just amazing!,14,22,41,,
Next weekend is shaping up perfectly 🥂🕺🏼,14,22,41,,
One big sexy bastard https://t.co/jKWfZgXBA8,14,22,41,,
@SellerLite @AprylChow @ABIDEKAJ @dhookstead The biggest of whom is in the White House tweeting about thoughts and prayers #onyourwatch,14,22,40,,
@isobelmcintosh7 @fijiwawta Loooooooool,14,22,40,,
@GetMySurfboard Yup. Been here for 8 years. Not as humid as Brissie!,14,22,39,,
@Usual_5uspect What if he had shot he would have prevented ww2,14,22,39,,
All the boys are away out with their burds for V day and a just want a mate to see Black Panther with fs,14,22,39,,
@edinburghpaper Statement due from Craig Levein soon. Or maybe not.,14,22,39,,
"@iQuirky_Teacher Agreed, it might be dull and boring, but it just has to be learnt. It’s the maths equivalent of reading!",14,22,38,,
https://t.co/AcvaDDgdLt,14,22,38,,
Really enjoyable show tonight #Pressureplay by the always excellent @TCTcompany @edtheatres Great performances &amp; cl… https://t.co/qLj3bHxkZW,14,22,38,,
Black Panther was amazing! Worth the watch 🐯,14,22,38,,
I doubt Tan France could tear me away from my all black wardrobe #QueerEye,14,22,38,,
"Days nearly ending.... but happy valentines to my fiancé @Melaniacilia17, thank you for putting up with me for so long.  I love you❤️",14,22,38,,
#doubleluge wtf? Mental. Like why tho? https://t.co/xXdBsJMCMx,14,22,37,,
"Credit to our opposition tonight, quality futsal display. We contributed to our own downfall at times but beaten by… https://t.co/tTqicp44Ge",14,22,37,,
@garethmhb1960 @Daisy_D_Heria @Suzanne_deMello @MoroskyKatie @NinafromFinland @vickyhungerford @Corey_Parks… https://t.co/tK2bYdwrG3,14,22,37,,
@Leomie_Anderson Facts only 😂🙌🏾,14,22,36,,
@kimspendalot69 @thelondonboyz @undiezguy @MarkTaylorMaso2 @Richhooper2 @w31359843 @Sparkyboy1970W @Undies_Lover My… https://t.co/cXKjmW5YCY,14,22,36,,
Hate the time difference between here and Australia so hard to get a hold of my brother when u need him !!,14,22,36,,
@edinburghpaper Or “still February” as it’s usually called,14,22,35,,
@Loretofs A ti sobre todo https://t.co/KMsvBffUAM,14,22,33,,
2nd of the year   David haig.  4 weddings and a funeral https://t.co/3YxD2L1hav,14,22,33,,
motivating myself with the lion king musical soundtrack,14,22,33,,
@rorysmithhh you been on the Mongo again,14,22,33,,
Not a chance if its headers.. https://t.co/Sve8nHFDEz,14,22,33,,
😕😥,14,22,33,,
@Paul_Alwright @PaulSmithDublin @markoconnorfilm @johnconnors1990 @Linco_Music @Thaithfaith Superb pal,14,22,33,,
"The noise!!! That is horrifying.

Can we all stop fucking killing each other? Please? Live and let live.

And while… https://t.co/KYuvTFkG82",14,22,32,,
😂😂😂 https://t.co/rAPwYORQ61,14,22,32,,
Love is in the air and it’s just adding to the pollution,14,22,32,,
@Luisastewaart 😏😘❤️❤️,14,22,32,,
"For the record - I didn’t go looking for it, it was retweeted on to my timeline.",14,22,31,,
@_Musil_ @OlympusEwan72  https://t.co/YRZX4g7MME,14,22,31,,
"Low winter sun / silhouette / self-portrait 
The Phantom Axe Man of Bruntsfield ?
Mental… https://t.co/gDVqVvr6kV",14,22,31,-3.20417,55.94
Gets better every time I read it https://t.co/4KCACKFqEm,14,22,31,,
Holy shit. That video from inside the classroom in Florida has just made my blood run cold. I feel physically sick.,14,22,30,,
@louiethewestie1 hi der !! 😍😍😍😍,14,22,30,,
😍😍😍 #MashaAllah https://t.co/EnTHoRf8Jf,14,22,30,,
Ordered a Pizza Hut turned up 2 hours late so a sent it away then @HeaatherMuir fell oot wi me cos she never got he… https://t.co/QYldXk6VLv,14,22,29,,
@OMurchadha61 @Scottygal86 @JamTarts Covering up your terrorist loving fans won’t help,14,22,29,,
@Dellypops1066 @DrJACameron Sawing...,14,22,29,,
@karengoodallpsy @ClareUytman @Rebecca99LT @eyewitnessIDup @lucynorris1 @ZaraBrodie @DrHelenSharpe @HChristie_psych… https://t.co/dgEy59bk53,14,22,28,,
@dtaylor5633 @WindyWilson88 I'm guessing the cyclone has moved in? https://t.co/WejBN75PDc,14,22,28,,
"LADIES!!! WHEN DOING UR MAKEUP, DO YOU DO YOUR",14,22,28,,
I hate busy buses,14,22,27,,
I couldn't find a reasonable football valentine for @BryanIsNotFunny so here is this https://t.co/Iz1VMWKsIQ,14,22,27,,
Has Jess Glynne ever featured on a song that isn’t an absolute tune? 🎧 https://t.co/wZKFZdoZP5,14,22,27,,
You actually just couldn’t make up that there’s been 13 school shootings in America this year so far. SO FAR. Actually so disgusting,14,22,26,,
I feel like youre following me... or maybe thats just that bottle of rosé I'm dragging behind myself,14,22,26,,
@Usual_5uspect So the effect of you making different decisions ripples out to others,14,22,26,,
@torvillanddean @GLove39 Amazing! 😁,14,22,26,,
Sometimes I exceed my expectations regarding how stupid I am with money https://t.co/a9QG87FKo0,14,22,26,,
"https://t.co/Bu6XO4bPXI
Jean-Claude Juncker: EU superstate claims are nonsense",14,22,25,,
Why do I have a headache,14,22,24,,
Would probs put up a vday post is lewis ritchie had an insta haha x,14,22,24,,
"actually still can’t get over that my sister got Logan painted on subways wall, this is the best https://t.co/VmsLxTd78e",14,22,24,,
"@jensimmons I really, really dig what the FireFox team are doing, and not just with with the dev tools. Great work.",14,22,24,,
@Whiffenpuff @johnson6672 @MattTooze @AllRunnersHere @TransGC Fingers crossed for you lovely... xx,14,22,23,,
I just need a long cuddle,14,22,23,,
https://t.co/luAoYs0ENR,14,22,23,,
More praise for @ScottishFA's Andrew Robertson - 'He's turned into Maldini' - Liverpool fans amazed by Andrew Rober… https://t.co/jpt7tlCCgD,14,22,22,,
@alanadev Her fuckin Oaksters!!,14,22,22,,
@AidanKerrTweets @GraceBrodie Suggest you do some research before punting false comparisons. 1. Bargain Hunting ain… https://t.co/TSMPQIs4rN,14,22,22,,
Nothing makes a long day even longer like driving to Glasgow for work tomorrow when you’re actually staying and wor… https://t.co/vpPDDb2BKb,14,22,22,,
"Jesus. Fucking. Christ. This is the UK’s Foreign Secretary. 
*goes off to find wall to repeatedly bang head against… https://t.co/iwySg0GYQa",14,22,21,,
Happy Valentine's #pugchat to all the furries. It's late here in Scotland so I must sleep. Zzz https://t.co/vxB1vJNQd4,14,22,21,,
am in such a weird situation because I’m so upset but also it feels unreasonable for me to be so upset and if I tol… https://t.co/lNqI8xAJ9D,14,22,21,,
@marvelhelp Email sent :),14,22,20,,
@jck_shp I'll help you x,14,22,20,,
@JamieMilligan21 Watch Trump blame it on mental health.....,14,22,20,,
@crowtherclayton 🤩🤩,14,22,20,,
@chameleonghosts @jenflm Snooze u looze bich,14,22,20,,
@IfUSeekDrew @heyhannahsmith,14,22,19,,
@JimSutton_Proof Thanks Jim! @EDINrobotics @ISSS_HW @HWU_EPS @HeriotWattUni,14,22,19,,
